GeneId,GeneSymbol,GeneName,Svalue,Pvalue,Meta-Qvalue,sigCore
26258,PLDN,pallidin homolog (mouse),3.06,5.47E-01,6.21E-01,
252969,NEIL2,nei like 2 (E. coli),3.06,5.47E-01,6.21E-01,
283464,GLT8D3,glycosyltransferase 8 domain containing 3,3.06,5.47E-01,6.21E-01,
439921,MXRA7,matrix-remodelling associated 7,3.06,5.47E-01,6.21E-01,
7472,WNT2,wingless-type MMTV integration site family member 2,4.97,5.47E-01,6.21E-01,
3697,ITIH1,inter-alpha (globulin) inhibitor H1,6.90,5.47E-01,6.21E-01,
64783,RBM15,RNA binding motif protein 15,3.06,5.48E-01,6.21E-01,
285888,CNPY1,canopy 1 homolog (zebrafish),3.06,5.48E-01,6.21E-01,
5738,PTGFRN,prostaglandin F2 receptor negative regulator,3.06,5.48E-01,6.21E-01,
6887,TAL2,T-cell acute lymphocytic leukemia 2,3.06,5.48E-01,6.21E-01,
8971,H1FX,"H1 histone family, member X",6.90,5.48E-01,6.21E-01,
51311,TLR8,toll-like receptor 8,4.96,5.48E-01,6.22E-01,
23460,ABCA6,"ATP-binding cassette, sub-family A (ABC1), member 6",6.89,5.48E-01,6.22E-01,
10641,TUSC4,tumor suppressor candidate 4,6.89,5.49E-01,6.22E-01,
,ATPBD1B,unknown,3.05,5.49E-01,6.22E-01,
4880,NPPC,natriuretic peptide precursor C,5.13,5.27E-01,6.22E-01,
551,AVP,arginine vasopressin,6.88,5.49E-01,6.23E-01,
7390,UROS,uroporphyrinogen III synthase,6.88,5.50E-01,6.23E-01,
6833,ABCC8,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",7.08,5.28E-01,6.23E-01,
57643,ZSWIM5,"zinc finger, SWIM-type containing 5",3.05,5.50E-01,6.23E-01,
,TETRAN,unknown,4.95,5.50E-01,6.23E-01,
54708,MARCH5,membrane-associated ring finger (C3HC4) 5,5.13,5.28E-01,6.23E-01,
6905,TBCE,tubulin folding cofactor E,7.08,5.28E-01,6.23E-01,
27022,FOXD3,forkhead box D3,4.95,5.50E-01,6.23E-01,
7597,ZBTB25,zinc finger and BTB domain containing 25,6.88,5.50E-01,6.23E-01,
57647,DHX37,DEAH (Asp-Glu-Ala-His) box polypeptide 37,3.04,5.50E-01,6.23E-01,
5129,PCTK3,PCTAIRE protein kinase 3,7.08,5.28E-01,6.23E-01,
50859,SPOCK3,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 3",7.08,5.28E-01,6.23E-01,
25790,CCDC19,coiled-coil domain containing 19,3.04,5.51E-01,6.24E-01,
23026,MYO16,myosin XVI,6.87,5.51E-01,6.24E-01,
6626,SNRPA,small nuclear ribonucleoprotein polypeptide A,6.87,5.51E-01,6.24E-01,
1774,DNASE1L1,deoxyribonuclease I-like 1,6.87,5.51E-01,6.24E-01,
64240,ABCG5,"ATP-binding cassette, sub-family G (WHITE), member 5",4.95,5.51E-01,6.24E-01,
7691,ZNF132,zinc finger protein 132,6.87,5.51E-01,6.24E-01,
9805,SCRN1,secernin 1,6.87,5.51E-01,6.24E-01,
9039,UBA3,ubiquitin-like modifier activating enzyme 3,4.94,5.51E-01,6.24E-01,
8294,HIST1H4I,"histone cluster 1, H4i",5.12,5.29E-01,6.24E-01,
5100,PCDH8,protocadherin 8,7.07,5.29E-01,6.24E-01,
29767,TMOD2,tropomodulin 2 (neuronal),4.94,5.51E-01,6.24E-01,
8547,FCN3,ficolin (collagen/fibrinogen domain containing) 3 (Hakata antigen),6.87,5.51E-01,6.24E-01,
117156,SCGB3A2,"secretoglobin, family 3A, member 2",3.04,5.51E-01,6.24E-01,
55508,SLC35E3,"solute carrier family 35, member E3",4.94,5.52E-01,6.25E-01,
6813,STXBP2,syntaxin binding protein 2,6.86,5.52E-01,6.25E-01,
54930,C14orf94,chromosome 14 open reading frame 94,5.11,5.30E-01,6.25E-01,
64748,LPPR2,lipid phosphate phosphatase-related protein type 2,5.11,5.30E-01,6.25E-01,
65057,ACD,adrenocortical dysplasia homolog (mouse),7.06,5.30E-01,6.25E-01,
944,TNFSF8,"tumor necrosis factor (ligand) superfamily, member 8",6.86,5.52E-01,6.25E-01,
3067,HDC,histidine decarboxylase,7.06,5.30E-01,6.25E-01,
23339,VPS39,vacuolar protein sorting 39 homolog (S. cerevisiae),5.11,5.30E-01,6.25E-01,
57037,ANKMY2,ankyrin repeat and MYND domain containing 2,7.06,5.30E-01,6.25E-01,
9971,NR1H4,"nuclear receptor subfamily 1, group H, member 4",7.06,5.30E-01,6.25E-01,
29992,PILRA,paired immunoglobin-like type 2 receptor alpha,5.11,5.30E-01,6.25E-01,
51367,POP5,"processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)",7.06,5.30E-01,6.25E-01,
2986,GUCY2F,"guanylate cyclase 2F, retinal",7.06,5.30E-01,6.25E-01,
5081,PAX7,paired box 7,7.06,5.31E-01,6.25E-01,
26515,FXC1,fracture callus 1 homolog (rat),4.93,5.52E-01,6.25E-01,
611,OPN1SW,"opsin 1 (cone pigments), short-wave-sensitive",6.85,5.53E-01,6.25E-01,
,AJ420566,unknown,3.03,5.53E-01,6.25E-01,
,BC042064,unknown,3.03,5.53E-01,6.25E-01,
5575,PRKAR1B,"protein kinase, cAMP-dependent, regulatory, type I, beta",3.03,5.53E-01,6.25E-01,
2811,GP1BA,"glycoprotein Ib (platelet), alpha polypeptide",6.85,5.53E-01,6.25E-01,
,AX747167,unknown,3.03,5.53E-01,6.25E-01,
4599,MX1,"myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)",6.85,5.53E-01,6.25E-01,
9797,TATDN2,TatD DNase domain containing 2,7.05,5.31E-01,6.26E-01,
84292,MORG1,mitogen-activated protein kinase organizer 1,3.02,5.54E-01,6.26E-01,
10105,PPIF,peptidylprolyl isomerase F,6.84,5.54E-01,6.26E-01,
5009,OTC,ornithine carbamoyltransferase,6.84,5.54E-01,6.26E-01,
340348,TSPAN33,tetraspanin 33,3.02,5.54E-01,6.26E-01,
4725,NDUFS5,"NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)",3.02,5.55E-01,6.27E-01,
11051,NUDT21,nudix (nucleoside diphosphate linked moiety X)-type motif 21,6.83,5.55E-01,6.27E-01,
24140,FTSJ1,FtsJ homolog 1 (E. coli),7.04,5.32E-01,6.27E-01,
84311,MRPL45,mitochondrial ribosomal protein L45,3.02,5.55E-01,6.27E-01,
54205,CYCS,"cytochrome c, somatic",3.02,5.55E-01,6.27E-01,
135935,NOBOX,NOBOX oogenesis homeobox,3.02,5.55E-01,6.27E-01,
80746,TSEN2,tRNA splicing endonuclease 2 homolog (S. cerevisiae),4.91,5.55E-01,6.27E-01,
5536,PPP5C,"protein phosphatase 5, catalytic subunit",6.83,5.55E-01,6.27E-01,
3681,ITGAD,"integrin, alpha D",5.09,5.33E-01,6.27E-01,
1132,CHRM4,"cholinergic receptor, muscarinic 4",4.91,5.55E-01,6.27E-01,
5720,PSME1,"proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)",7.03,5.33E-01,6.27E-01,
8760,CDS2,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2,6.83,5.56E-01,6.27E-01,
55116,TMEM39B,transmembrane protein 39B,5.08,5.33E-01,6.28E-01,
,skodo.aApr07-unspliced,unknown,3.01,5.56E-01,6.28E-01,
55879,GABRQ,"gamma-aminobutyric acid (GABA) receptor, theta",4.91,5.56E-01,6.28E-01,
64232,MS4A5,"membrane-spanning 4-domains, subfamily A, member 5",4.91,5.56E-01,6.28E-01,
90379,LOC90379,hypothetical protein BC002926,5.08,5.34E-01,6.28E-01,
338588,LOC338588,hypothetical LOC338588,3.01,5.56E-01,6.28E-01,
4338,MOCS2,molybdenum cofactor synthesis 2,4.90,5.56E-01,6.28E-01,
,MLSTD1,unknown,3.01,5.56E-01,6.28E-01,
23016,EXOSC7,exosome component 7,6.82,5.56E-01,6.28E-01,
83891,SNX25,sorting nexin 25,3.01,5.57E-01,6.28E-01,
246126,CYorf15A,chromosome Y open reading frame 15A,3.01,5.57E-01,6.28E-01,
5030,P2RY4,"pyrimidinergic receptor P2Y, G-protein coupled, 4",4.90,5.57E-01,6.28E-01,
811,CALR,calreticulin,6.81,5.57E-01,6.28E-01,
84272,YIPF4,"Yip1 domain family, member 4",6.81,5.57E-01,6.28E-01,
1965,EIF2S1,"eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa",6.81,5.57E-01,6.28E-01,
51304,ZDHHC3,"zinc finger, DHHC-type containing 3",5.07,5.35E-01,6.29E-01,
51027,BOLA1,bolA homolog 1 (E. coli),5.07,5.35E-01,6.29E-01,
,BC035392,unknown,3.00,5.58E-01,6.29E-01,
124751,KRBA2,KRAB-A domain containing 2,3.00,5.58E-01,6.29E-01,
142689,ASB12,ankyrin repeat and SOCS box-containing 12,3.00,5.58E-01,6.29E-01,
84944,MAEL,maelstrom homolog (Drosophila),3.00,5.58E-01,6.29E-01,
51377,UCHL5,ubiquitin carboxyl-terminal hydrolase L5,5.07,5.35E-01,6.29E-01,
147945,NLRP4,"NLR family, pyrin domain containing 4",3.00,5.58E-01,6.29E-01,
57089,ENTPD7,ectonucleoside triphosphate diphosphohydrolase 7,4.89,5.58E-01,6.29E-01,
55832,CAND1,cullin-associated and neddylation-dissociated 1,6.80,5.58E-01,6.29E-01,
51363,GALNAC4S-6ST,B cell RAG associated protein,6.80,5.58E-01,6.30E-01,
84984,C3orf34,chromosome 3 open reading frame 34,3.00,5.58E-01,6.30E-01,
,BC040700,unknown,3.00,5.58E-01,6.30E-01,
,BC033836,unknown,3.00,5.58E-01,6.30E-01,
333,APLP1,amyloid beta (A4) precursor-like protein 1,6.80,5.58E-01,6.30E-01,
51339,DACT1,"dapper, antagonist of beta-catenin, homolog 1 (Xenopus laevis)",4.88,5.59E-01,6.30E-01,
4122,MAN2A2,"mannosidase, alpha, class 2A, member 2",6.80,5.59E-01,6.30E-01,
23761,PISD,phosphatidylserine decarboxylase,6.79,5.59E-01,6.30E-01,
3703,STT3A,"STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)",6.79,5.59E-01,6.30E-01,
26184,OR1F2P,"olfactory receptor, family 1, subfamily F, member 2",2.99,5.60E-01,6.30E-01,
,BC069756,unknown,4.88,5.60E-01,6.30E-01,
,BC071770,unknown,2.99,5.60E-01,6.30E-01,
200772,LOC200772,hypothetical protein LOC200772,2.99,5.60E-01,6.30E-01,
26608,TBL2,transducin (beta)-like 2,6.79,5.60E-01,6.30E-01,
10023,FRAT1,frequently rearranged in advanced T-cell lymphomas,5.06,5.36E-01,6.31E-01,
5111,PCNA,proliferating cell nuclear antigen,4.87,5.60E-01,6.31E-01,
8541,PPFIA3,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3",6.79,5.60E-01,6.31E-01,
9508,ADAMTS3,"ADAM metallopeptidase with thrombospondin type 1 motif, 3",6.79,5.60E-01,6.31E-01,
84514,GHDC,GH3 domain containing,2.99,5.60E-01,6.31E-01,
11281,POU6F2,POU class 6 homeobox 2,6.78,5.60E-01,6.31E-01,
23767,FLRT3,fibronectin leucine rich transmembrane protein 3,4.87,5.61E-01,6.31E-01,
51019,CCDC53,coiled-coil domain containing 53,5.05,5.37E-01,6.31E-01,
701,BUB1B,budding uninhibited by benzimidazoles 1 homolog beta (yeast),5.05,5.37E-01,6.31E-01,
,BC032916,unknown,2.98,5.61E-01,6.32E-01,
10581,IFITM2,interferon induced transmembrane protein 2 (1-8D),2.98,5.61E-01,6.32E-01,
80310,PDGFD,platelet derived growth factor D,4.87,5.61E-01,6.32E-01,
,CR602075,unknown,2.98,5.61E-01,6.32E-01,
1959,EGR2,"early growth response 2 (Krox-20 homolog, Drosophila)",6.77,5.61E-01,6.32E-01,
744,MPPED2,metallophosphoesterase domain containing 2,6.77,5.62E-01,6.32E-01,
26751,SH3YL1,"SH3 domain containing, Ysc84-like 1 (S. cerevisiae)",4.86,5.62E-01,6.32E-01,
11146,GLMN,"glomulin, FKBP associated protein",6.77,5.62E-01,6.32E-01,
7071,KLF10,Kruppel-like factor 10,6.99,5.38E-01,6.32E-01,
70,ACTC1,"actin, alpha, cardiac muscle 1",6.99,5.38E-01,6.32E-01,
91408,BTF3L4,basic transcription factor 3-like 4,2.97,5.62E-01,6.32E-01,
375057,C1orf95,chromosome 1 open reading frame 95,6.77,5.62E-01,6.32E-01,
83853,ROPN1L,ropporin 1-like,2.97,5.62E-01,6.32E-01,
7086,TKT,transketolase,6.76,5.63E-01,6.33E-01,
,BC062294,unknown,2.97,5.63E-01,6.33E-01,
23107,MRPS27,mitochondrial ribosomal protein S27,6.98,5.38E-01,6.33E-01,
10343,PKDREJ,"polycystic kidney disease (polycystin) and REJ homolog (sperm receptor for egg jelly homolog, sea urchin)",4.85,5.63E-01,6.33E-01,
57405,SPC25,"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)",6.76,5.63E-01,6.33E-01,
10682,EBP,emopamil binding protein (sterol isomerase),6.98,5.39E-01,6.33E-01,
29802,VPREB3,pre-B lymphocyte 3,5.04,5.39E-01,6.33E-01,
4889,NPY5R,neuropeptide Y receptor Y5,6.98,5.39E-01,6.33E-01,
64975,MRPL41,mitochondrial ribosomal protein L41,2.97,5.63E-01,6.33E-01,
6575,SLC20A2,"solute carrier family 20 (phosphate transporter), member 2",6.98,5.39E-01,6.33E-01,
389874,ZCCHC13,"zinc finger, CCHC domain containing 13",2.97,5.63E-01,6.33E-01,
143872,FLJ32810,hypothetical protein FLJ32810,2.97,5.63E-01,6.33E-01,
5291,PIK3CB,"phosphoinositide-3-kinase, catalytic, beta polypeptide",4.85,5.63E-01,6.33E-01,
542767,PCOTH,prostate collagen triple helix,2.97,5.64E-01,6.33E-01,
7812,CSDE1,"cold shock domain containing E1, RNA-binding",2.97,5.64E-01,6.33E-01,
63939,C20orf177,chromosome 20 open reading frame 177,2.97,5.64E-01,6.33E-01,
4838,NODAL,nodal homolog (mouse),2.97,5.63E-01,6.33E-01,
,AK123617,unknown,2.97,5.64E-01,6.33E-01,
1389,CREBL2,cAMP responsive element binding protein-like 2,6.75,5.64E-01,6.33E-01,
5310,PKD1,polycystic kidney disease 1 (autosomal dominant),6.75,5.64E-01,6.33E-01,
55600,ITLN1,intelectin 1 (galactofuranose binding),2.96,5.64E-01,6.33E-01,
149069,DCDC2B,doublecortin domain containing 2B,2.96,5.64E-01,6.33E-01,
9023,CH25H,cholesterol 25-hydroxylase,6.98,5.39E-01,6.33E-01,
51545,ZNF581,zinc finger protein 581,2.96,5.64E-01,6.33E-01,
,AK095439,unknown,2.96,5.64E-01,6.34E-01,
140461,ASB8,ankyrin repeat and SOCS box-containing 8,5.03,5.40E-01,6.34E-01,
10249,GLYAT,glycine-N-acyltransferase,6.97,5.40E-01,6.34E-01,
22876,INPP5F,inositol polyphosphate-5-phosphatase F,6.74,5.64E-01,6.34E-01,
84232,MAF1,MAF1 homolog (S. cerevisiae),2.96,5.65E-01,6.34E-01,
4222,MEOX1,mesenchyme homeobox 1,6.97,5.40E-01,6.34E-01,
23643,LY96,lymphocyte antigen 96,6.97,5.40E-01,6.34E-01,
285093,FLJ33590,hypothetical protein FLJ33590,2.96,5.65E-01,6.34E-01,
8417,STX7,syntaxin 7,4.84,5.65E-01,6.34E-01,
5570,PKIB,"protein kinase (cAMP-dependent, catalytic) inhibitor beta",2.96,5.65E-01,6.34E-01,
224,ALDH3A2,"aldehyde dehydrogenase 3 family, member A2",6.96,5.41E-01,6.34E-01,
26659,OR7A5,"olfactory receptor, family 7, subfamily A, member 5",6.96,5.41E-01,6.34E-01,
22844,FRMPD1,FERM and PDZ domain containing 1,6.74,5.65E-01,6.34E-01,
23531,MMD,monocyte to macrophage differentiation-associated,6.74,5.65E-01,6.35E-01,
2,A2M,alpha-2-macroglobulin,5.02,5.41E-01,6.35E-01,
1733,DIO1,"deiodinase, iodothyronine, type I",6.96,5.41E-01,6.35E-01,
54951,COMMD8,COMM domain containing 8,5.02,5.41E-01,6.35E-01,
5409,PNMT,phenylethanolamine N-methyltransferase,6.96,5.41E-01,6.35E-01,
10650,SLMO1,slowmo homolog 1 (Drosophila),6.96,5.41E-01,6.35E-01,
7259,TSPYL1,TSPY-like 1,6.96,5.41E-01,6.35E-01,
246778,IL27,interleukin 27,2.95,5.66E-01,6.35E-01,
6355,CCL8,chemokine (C-C motif) ligand 8,6.95,5.42E-01,6.35E-01,
26189,OR1A2,"olfactory receptor, family 1, subfamily A, member 2",4.83,5.66E-01,6.35E-01,
8738,CRADD,CASP2 and RIPK1 domain containing adaptor with death domain,6.73,5.66E-01,6.35E-01,
10915,TCERG1,transcription elongation regulator 1,6.73,5.66E-01,6.35E-01,
116969,ART5,ADP-ribosyltransferase 5,2.95,5.67E-01,6.36E-01,
119467,CLRN3,clarin 3,2.95,5.67E-01,6.36E-01,
255027,MPV17L,MPV17 mitochondrial membrane protein-like,2.94,5.67E-01,6.36E-01,
140886,PABPC5,"poly(A) binding protein, cytoplasmic 5",2.94,5.67E-01,6.36E-01,
10297,APC2,adenomatosis polyposis coli 2,6.94,5.43E-01,6.36E-01,
2067,ERCC1,"excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)",6.72,5.67E-01,6.36E-01,
9218,VAPA,"VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa",6.94,5.43E-01,6.36E-01,
1154,CISH,cytokine inducible SH2-containing protein,4.82,5.68E-01,6.37E-01,
,CR621436,unknown,6.94,5.43E-01,6.37E-01,
908,CCT6A,"chaperonin containing TCP1, subunit 6A (zeta 1)",6.71,5.68E-01,6.37E-01,
996,CDC27,cell division cycle 27 homolog (S. cerevisiae),6.71,5.68E-01,6.37E-01,
36,ACADSB,"acyl-Coenzyme A dehydrogenase, short/branched chain",6.71,5.68E-01,6.37E-01,
160777,CCDC60,coiled-coil domain containing 60,2.94,5.68E-01,6.37E-01,
10512,SEMA3C,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C",6.93,5.44E-01,6.37E-01,
90506,LRRC46,leucine rich repeat containing 46,2.94,5.68E-01,6.37E-01,
152006,RNF38,ring finger protein 38,4.81,5.68E-01,6.37E-01,
7507,XPA,"xeroderma pigmentosum, complementation group A",6.71,5.68E-01,6.37E-01,
641,BLM,Bloom syndrome,6.71,5.69E-01,6.37E-01,
124817,CNTD1,cyclin N-terminal domain containing 1,2.94,5.69E-01,6.37E-01,
9984,THOC1,THO complex 1,6.71,5.69E-01,6.37E-01,
2814,GP5,glycoprotein V (platelet),6.71,5.69E-01,6.37E-01,
,Em:AC005003.4,unknown,2.93,5.69E-01,6.37E-01,
,AX747064,unknown,2.93,5.69E-01,6.37E-01,
114327,EFHC1,EF-hand domain (C-terminal) containing 1,5.00,5.44E-01,6.37E-01,
51202,DDX47,DEAD (Asp-Glu-Ala-Asp) box polypeptide 47,4.80,5.69E-01,6.37E-01,
54965,PIGX,"phosphatidylinositol glycan anchor biosynthesis, class X",2.93,5.69E-01,6.37E-01,
8898,MTMR2,myotubularin related protein 2,6.70,5.69E-01,6.37E-01,
92344,SCYL1BP1,SCY1-like 1 binding protein 1,2.93,5.69E-01,6.38E-01,
23192,ATG4B,ATG4 autophagy related 4 homolog B (S. cerevisiae),4.80,5.69E-01,6.38E-01,
1025,CDK9,cyclin-dependent kinase 9,6.70,5.70E-01,6.38E-01,
23344,FAM62A,"family with sequence similarity 62 (C2 domain containing), member A",6.70,5.70E-01,6.38E-01,
255762,C16orf65,chromosome 16 open reading frame 65,2.93,5.70E-01,6.38E-01,
257396,LOC257396,hypothetical protein LOC257396,2.93,5.70E-01,6.38E-01,
54496,PRMT7,protein arginine methyltransferase 7,4.80,5.70E-01,6.38E-01,
58497,PRUNE,prune homolog (Drosophila),6.92,5.45E-01,6.38E-01,
55466,DNAJA4,"DnaJ (Hsp40) homolog, subfamily A, member 4",4.99,5.45E-01,6.38E-01,
5194,PEX13,peroxisomal biogenesis factor 13,6.92,5.45E-01,6.38E-01,
283310,C12orf64,chromosome 12 open reading frame 64,2.92,5.70E-01,6.38E-01,
113278,C20orf54,chromosome 20 open reading frame 54,2.92,5.71E-01,6.39E-01,
26173,INTS1,integrator complex subunit 1,4.79,5.71E-01,6.39E-01,
55013,CCDC109B,coiled-coil domain containing 109B,4.99,5.45E-01,6.39E-01,
79959,CEP76,centrosomal protein 76kDa,4.79,5.71E-01,6.39E-01,
10234,LRRC17,leucine rich repeat containing 17,6.69,5.71E-01,6.39E-01,
63894,C14orf133,chromosome 14 open reading frame 133,4.98,5.46E-01,6.39E-01,
2326,FMO1,flavin containing monooxygenase 1,6.92,5.46E-01,6.39E-01,
50717,WDR42A,WD repeat domain 42A,6.92,5.46E-01,6.39E-01,
282991,BLOC1S2,"biogenesis of lysosomal organelles complex-1, subunit 2",2.92,5.71E-01,6.39E-01,
,AK090895,unknown,2.92,5.71E-01,6.39E-01,
3227,HOXC11,homeobox C11,6.68,5.71E-01,6.39E-01,
7087,ICAM5,"intercellular adhesion molecule 5, telencephalin",6.91,5.46E-01,6.39E-01,
,BC027619,unknown,2.92,5.72E-01,6.39E-01,
7592,ZNF41,zinc finger protein 41,6.68,5.72E-01,6.39E-01,
,CR593740,unknown,2.92,5.72E-01,6.39E-01,
85027,MST150,MSTP150,2.92,5.72E-01,6.39E-01,
4292,MLH1,"mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)",6.68,5.72E-01,6.39E-01,
23708,GSPT2,G1 to S phase transition 2,4.78,5.72E-01,6.39E-01,
161742,SPRED1,"sprouty-related, EVH1 domain containing 1",2.92,5.72E-01,6.40E-01,
3479,IGF1,insulin-like growth factor 1 (somatomedin C),6.68,5.72E-01,6.40E-01,
55079,FEZF2,FEZ family zinc finger 2,4.78,5.72E-01,6.40E-01,
6169,RPL38,ribosomal protein L38,6.67,5.72E-01,6.40E-01,
22872,SEC31A,SEC31 homolog A (S. cerevisiae),4.98,5.47E-01,6.40E-01,
1015,CDH17,"cadherin 17, LI cadherin (liver-intestine)",6.90,5.47E-01,6.40E-01,
8437,RASAL1,RAS protein activator like 1 (GAP1 like),4.78,5.73E-01,6.40E-01,
5886,RAD23A,RAD23 homolog A (S. cerevisiae),6.67,5.73E-01,6.40E-01,
139378,GPR112,G protein-coupled receptor 112,2.91,5.73E-01,6.40E-01,
7472,WNT2,wingless-type MMTV integration site family member 2,4.97,5.47E-01,6.40E-01,
3697,ITIH1,inter-alpha (globulin) inhibitor H1,6.90,5.47E-01,6.40E-01,
,AK128396,unknown,2.91,5.73E-01,6.40E-01,
3207,HOXA11,homeobox A11,6.67,5.73E-01,6.40E-01,
8971,H1FX,"H1 histone family, member X",6.90,5.48E-01,6.41E-01,
8823,FGF16,fibroblast growth factor 16,4.77,5.74E-01,6.41E-01,
84570,COL25A1,"collagen, type XXV, alpha 1",2.91,5.74E-01,6.41E-01,
64940,STAG3L4,stromal antigen 3-like 4,2.91,5.74E-01,6.41E-01,
,AF086203,unknown,2.90,5.74E-01,6.41E-01,
63934,ZNF667,zinc finger protein 667,4.77,5.74E-01,6.41E-01,
10761,PLAC1,placenta-specific 1,4.77,5.74E-01,6.41E-01,
6345,SRL,sarcalumenin,2.90,5.74E-01,6.41E-01,
4973,OLR1,oxidized low density lipoprotein (lectin-like) receptor 1,6.66,5.74E-01,6.41E-01,
23368,PPP1R13B,"protein phosphatase 1, regulatory (inhibitor) subunit 13B",6.66,5.74E-01,6.41E-01,
51311,TLR8,toll-like receptor 8,4.96,5.48E-01,6.41E-01,
23460,ABCA6,"ATP-binding cassette, sub-family A (ABC1), member 6",6.89,5.48E-01,6.41E-01,
220047,CCDC83,coiled-coil domain containing 83,2.90,5.74E-01,6.41E-01,
168400,DDX53,DEAD (Asp-Glu-Ala-Asp) box polypeptide 53,2.90,5.75E-01,6.41E-01,
22852,ANKRD26,ankyrin repeat domain 26,6.65,5.75E-01,6.41E-01,
10641,TUSC4,tumor suppressor candidate 4,6.89,5.49E-01,6.41E-01,
84216,TMEM117,transmembrane protein 117,2.90,5.75E-01,6.42E-01,
10648,SCGB1D1,"secretoglobin, family 1D, member 1",6.65,5.75E-01,6.42E-01,
91752,ZNF804A,zinc finger protein 804A,6.65,5.75E-01,6.42E-01,
80298,MTERFD3,MTERF domain containing 3,2.90,5.75E-01,6.42E-01,
551,AVP,arginine vasopressin,6.88,5.49E-01,6.42E-01,
7390,UROS,uroporphyrinogen III synthase,6.88,5.50E-01,6.42E-01,
,TETRAN,unknown,4.95,5.50E-01,6.42E-01,
51059,FAM135B,"family with sequence similarity 135, member B",2.89,5.76E-01,6.42E-01,
79003,MIS12,"MIS12, MIND kinetochore complex component, homolog (yeast)",4.75,5.76E-01,6.42E-01,
11000,SLC27A3,"solute carrier family 27 (fatty acid transporter), member 3",4.75,5.76E-01,6.42E-01,
285704,RGMB,"RGM domain family, member B",2.89,5.76E-01,6.43E-01,
64002,PCGEM1,prostate-specific transcript 1 (non-protein coding),2.89,5.76E-01,6.43E-01,
400043,LOC400043,hypothetical gene supported by BC009385,2.89,5.76E-01,6.43E-01,
27022,FOXD3,forkhead box D3,4.95,5.50E-01,6.43E-01,
7597,ZBTB25,zinc finger and BTB domain containing 25,6.88,5.50E-01,6.43E-01,
90737,PAGE5,"P antigen family, member 5 (prostate associated)",2.89,5.76E-01,6.43E-01,
79887,FLJ22662,hypothetical protein FLJ22662,4.75,5.76E-01,6.43E-01,
2845,GPR22,G protein-coupled receptor 22,4.75,5.76E-01,6.43E-01,
11237,RNF24,ring finger protein 24,6.64,5.76E-01,6.43E-01,
256236,NAPSB,napsin B aspartic peptidase pseudogene,2.89,5.77E-01,6.43E-01,
80380,PDCD1LG2,programmed cell death 1 ligand 2,4.75,5.77E-01,6.43E-01,
64240,ABCG5,"ATP-binding cassette, sub-family G (WHITE), member 5",4.95,5.51E-01,6.43E-01,
23026,MYO16,myosin XVI,6.87,5.51E-01,6.43E-01,
1774,DNASE1L1,deoxyribonuclease I-like 1,6.87,5.51E-01,6.43E-01,
6626,SNRPA,small nuclear ribonucleoprotein polypeptide A,6.87,5.51E-01,6.43E-01,
7691,ZNF132,zinc finger protein 132,6.87,5.51E-01,6.43E-01,
9805,SCRN1,secernin 1,6.87,5.51E-01,6.43E-01,
9039,UBA3,ubiquitin-like modifier activating enzyme 3,4.94,5.51E-01,6.43E-01,
29767,TMOD2,tropomodulin 2 (neuronal),4.94,5.51E-01,6.43E-01,
8547,FCN3,ficolin (collagen/fibrinogen domain containing) 3 (Hakata antigen),6.87,5.51E-01,6.43E-01,
3757,KCNH2,"potassium voltage-gated channel, subfamily H (eag-related), member 2",6.63,5.77E-01,6.43E-01,
255231,MCOLN2,mucolipin 2,2.89,5.77E-01,6.43E-01,
,AK123826,unknown,2.88,5.77E-01,6.44E-01,
94122,SYTL5,synaptotagmin-like 5,2.88,5.78E-01,6.44E-01,
374454,KRT77,keratin 77,2.88,5.78E-01,6.44E-01,
55508,SLC35E3,"solute carrier family 35, member E3",4.94,5.52E-01,6.44E-01,
6813,STXBP2,syntaxin binding protein 2,6.86,5.52E-01,6.44E-01,
4929,NR4A2,"nuclear receptor subfamily 4, group A, member 2",6.62,5.78E-01,6.44E-01,
944,TNFSF8,"tumor necrosis factor (ligand) superfamily, member 8",6.86,5.52E-01,6.44E-01,
